flag,runner_name,is_wr,is_pb,in_game_time,re_timed_time,date,days_since,src_status,seed,instances(depracated),depracated,link,minutes,seconds,milliseconds,total_milliseconds,total_seconds,rounding,current_wr,normal_time,wr_at_time,normal_time,decay,weight,k,run_score,non_weighted_run_score,current_wr_run_score,dynamic_k,blank,iron_source,has_tnt,enter_type,enter_time,enter_structure1_split,structure_1_time,structure1_type,structure1_split,structure1_exit_time,structure1_structure2_split,structure2_time,structure2_type,structure_2_split,structure2_exit,blaze_rates_string,blaze_rods_dropped,blazes_killed,blaze_rates_decimal,structure2_exit_exit1_split,rods_obtained_pre_exit1,num_exits,exit1_time,stronghold_travel_type,triangulation_split,eyes_thrown,eye_breaks,eyes_left,total_eye_loss,reenter_time,exit_2_split,stronghold_distance,<400,400-1000,1000-1500,1500-2000,200+,exit_2_time,theoretical_blind,nether_split,total_nether,total_ow2,post_blind,structure2_finish_split,structure2_exit_stronghold_split,stronghold_time,portal_room_locator_type,stronghold_split,frames_filled,frames_needed,end_enter_time,end_type,explosives_used,rotations,zero_explosivies,perch_explosives,end_spawn_type,dragon_node,dragon_location,dragon_angle,tower_height,tower,standing_height,end_split,truncated_igt,bastion_type,bastion_route,chests_checked,depracated,bastion_enter_time,bastion_enter_route_start_split,route_start_time,route_split,total_bastion_split,bastion_exit_time,obsidian,string,glowstone,arrows,pearls,crying_obsidian,days_since,elo_weight,elo,timeloss 
🇨🇦,NoHacsJustRoblox,0,0,9:43.761,9:47.778,10 Nov 2023,906,(V),-4347952844736501796,,,https://www.speedrun.com/mc/runs/mr26ln4y,9,47,778,587778,588,1,410359,1.432350698,465828,1.261791906,-0.0005,0.6357,3.312712789,294.2532,462.8674,104.5402,6.28466,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,906,0,0,
🇨🇦,NoHacsJustRoblox,0,0,9:46.999,9:47.999,11 Oct 2024,570,(U),unknown,,,https://www.youtube.com/watch?v=sbS8Zko1TlQ,9,47,999,587999,588,1,410359,1.432889251,421494,1.395035279,-0.0005,0.7520,7.272185769,66.7999,88.8279,103.6840,6.30095,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,570,0.000000009060876297,0.0000008048590562,
🇷🇸,skylewl,0,1,9:47.407,9:48.024,15 Aug 2023,993,(V),890221444930485769,09,Yes,https://www.speedrun.com/mc/runs/znv67o7m,9,48,24,588024,588,0,410359,1.432950173,465828,1.262319998,-0.0005,0.6087,3.323485374,280.6322,461.0678,103.5874,6.30280,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇨🇦,Aquacorde,0,0,9:48.026,9:48.026,22 Feb 2024,802,(U),9118196624093387626,,,https://www.youtube.com/watch?v=mIFXvcg5exc,9,48,26,588026,588,0,410359,1.432955047,421494,1.395099337,-0.0005,0.6697,7.274820878,59.4116,88.7204,103.5797,6.30295,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,802,0,0,
🇭🇰,hackingnoises,0,1,9:38.340,9:48.065,23 Oct 2023,924,(V),-7758362008447828656,06,Yes,https://www.speedrun.com/mc/runs/y4ovn03z,9,48,65,588065,588,0,410359,1.433050085,465828,1.262408013,-0.0005,0.6300,3.325283874,290.2940,460.7678,103.4292,6.30583,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:48.163,9:48.213,27 Aug 2023,981,(U),unknown,,,https://www.youtube.com/watch?v=z-TqSwvseQM,9,48,213,588213,588,0,410359,1.433410745,465828,1.262725727,-0.0005,0.6123,3.331783328,281.4743,459.6849,102.8592,6.31677,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,981,0,0,
🇺🇸,Feinberg,0,0,9:45.144,9:48.285,13 Jun 2025,325,(U),4446857090278773345,,,https://www.youtube.com/watch?v=8_LXKuVw1SU,9,48,285,588285,588,0,410359,1.433586201,410359,1.433586201,-0.0005,0.8500,9.019910595,32.9988,38.8214,102.5826,6.32210,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:47.690,9:48.353,19 Jul 2024,654,(U),-209222904514390450,,,https://www.youtube.com/watch?v=SHAbsCkd9IA&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=42,9,48,353,588353,588,0,410359,1.43375191,421494,1.395875149,-0.0005,0.7211,7.306802293,63.0406,87.4248,102.3218,6.32713,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,654,0,0,
🇺🇸,Zylenox,0,0,9:43.663,9:48.405,23 Dec 2022,1228,(U),4650296313107653918,,,https://www.youtube.com/watch?v=c6A7e74XY5g,9,48,405,588405,588,0,410359,1.433878628,495537,1.187408811,-0.0005,0.5412,2.075932672,378.8594,700.0594,102.1227,6.33099,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1228,0,0,
🇨🇳,xiamoys,0,1,9:46.458,9:48.732,25 Nov 2023,891,(U),-2621669063246225494,06,Yes,https://www.bilibili.com/video/BV1ww411H7kc/,9,48,732,588732,589,1,410359,1.434675491,465828,1.263839872,-0.0005,0.6405,3.354665984,291.9974,455.8869,100.8762,6.35527,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,meebie,0,1,9:47.567,9:48.735,13 Mar 2023,1148,(V),5085481578685051061,12,Yes,https://www.speedrun.com/mc/run/yj8eo2gm,9,48,735,588735,589,1,410359,1.434682802,465828,1.263846312,-0.0005,0.5633,3.354798665,256.7741,455.8650,100.8648,6.35549,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1148,0,0,
🇵🇱,okshey,0,0,9:45.350,9:48.739,09 Jun 2025,329,(U),-7611614719566896812,,,https://www.youtube.com/watch?v=im7AKnGBPGA,9,48,739,588739,589,1,410359,1.43469255,421494,1.396790939,-0.0005,0.8483,7.344714524,72.8802,85.9115,100.8496,6.35579,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,0.02840673824,2.4404651,
🇫🇮,AndrewCrow,0,0,9:48.071,9:48.755,06 Jul 2025,302,(U),unknown,,,https://www.youtube.com/watch?v=G3w8ujqom1I,9,48,755,588755,589,1,410359,1.43473154,410359,1.43473154,-0.0005,0.8598,9.07708152,32.4640,37.7555,100.7889,6.35698,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,0.06364969155,2.403125067,
🇸🇰,NoFear1337,0,0,9:46.172,9:48.868,04 Nov 2025,181,(U),unknown,,,https://www.youtube.com/watch?v=nWG0IBAK484,9,48,868,588868,589,1,410359,1.435006909,410359,1.435006909,-0.0005,0.9135,9.090874584,34.2576,37.5025,100.3607,6.36539,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,181,0.5526811091,20.72691432,
🇳🇴,skycrab1,0,0,9:48.787,9:49.039,08 Dec 2025,147,(U),unknown,,,https://www.youtube.com/watch?v=nuRVx79nIxg&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=155,9,49,39,589039,589,0,410359,1.435423617,410359,1.435423617,-0.0005,0.9291,9.111782536,34.4914,37.1220,99.7149,6.37813,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,147,0.7278558199,27.01947712,
🇳🇴,skycrab1,0,0,9:49.051,9:49.051,07 Sep 2024,604,(U),-5901488670443987544,,,https://www.youtube.com/watch?v=QTUOtzq4PCM&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=65,9,49,51,589051,589,0,410359,1.43545286,421494,1.397531163,-0.0005,0.7393,7.375486025,62.6226,84.7010,99.6696,6.37903,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,604,0.0000000002693831501,0.00000002281700876,
🇫🇮,sadekeppi,0,0,9:49.103,9:49.103,22 Nov 2025,163,(U),unknown,,,https://www.youtube.com/watch?v=qKrWvNJtuGc,9,49,103,589103,589,0,410359,1.435579578,410359,1.435579578,-0.0005,0.9217,9.119618669,34.0860,36.9804,99.4738,6.38291,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,0.6485120461,23.98221048,
🇺🇸,pizu,0,1,9:44.325,9:49.133,16 Aug 2023,992,(V),8008279034697202098,??,Yes,https://www.speedrun.com/mc/runs/m3q86pqy,9,49,133,589133,589,0,410359,1.435652685,465828,1.264700705,-0.0005,0.6090,3.372442991,275.8303,452.9519,99.3610,6.38515,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇵🇱,kazzruns,0,1,9:47.765,9:49.408,21 Oct 2024,560,(V),-5518127791753338364,,,https://www.speedrun.com/mc/runs/y6ejg9jz,9,49,408,589408,589,0,410359,1.43632283,421494,1.39837815,-0.0005,0.7558,7.410835966,62.9792,83.3297,98.3304,6.40572,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,0.00000002360989342,0.000001967405066,
🇸🇪,Crookst,0,0,9:49.408,9:49.408,24 May 2022,1441,(U),unknown,06,Yes,https://www.youtube.com/watch?v=uV8TKcBR9fY,9,49,408,589408,589,0,410359,1.43632283,548820,1.073955031,-0.0005,0.4865,0.9848278391,453.4975,932.1462,98.3304,6.40572,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1441,0,0,
🇹🇿,Kxpow,0,0,9:40.156,9:49.436,30 Jul 2023,1009,(U),-5875652353814320049,08,Yes,https://www.youtube.com/watch?v=c4mVL3Qoois,9,49,436,589436,589,0,410359,1.436391062,465828,1.26535116,-0.0005,0.6038,3.385931789,272.1565,450.7340,98.2259,6.40781,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1009,0,0,
🇺🇸,doogile,0,0,9:48.125,9:49.511,22 Jan 2023,1198,(U),-5847241643383056057,,,https://www.youtube.com/watch?v=svPe9bvWOZs,9,49,511,589511,590,1,410359,1.436573829,495537,1.189640733,-0.0005,0.5494,2.105841498,381.1043,693.7232,97.9462,6.41343,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1198,0,0,
🇫🇮,sadekeppi,0,0,9:49.523,9:49.523,03 Jan 2026,121,(U),unknown,,,https://www.youtube.com/watch?v=DuhuMBSklKw,9,49,523,589523,590,1,410359,1.436603072,410359,1.436603072,-0.0005,0.9413,9.171191398,33.9437,36.0607,97.9015,6.41433,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,Zylenox,0,0,9:46.820,9:49.532,02 Jul 2023,1037,(U),8044565015290039310,15,Yes,https://www.youtube.com/watch?v=sDcIlMtOOmE,9,49,532,589532,590,1,410359,1.436625004,465828,1.265557244,-0.0005,0.5954,3.390215603,267.9545,450.0312,97.8680,6.41501,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1037,0,0,
🇵🇱,okshey,0,0,9:44.226,9:49.660,16 Apr 2025,383,(U),-1149895041785241433,,,https://www.youtube.com/watch?v=FwZbmFXsgSw,9,49,660,589660,590,1,410359,1.436936926,421494,1.398976023,-0.0005,0.8257,7.435879262,68.0151,82.3706,97.3921,6.42461,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,0.003631212371,0.299105278,
🇨🇦,Specnr,0,1,9:46.156,9:49.681,27 Dec 2022,1224,(V),7237098484174827022,18,Yes,https://www.speedrun.com/mc/run/y8020ewm,9,49,681,589681,590,1,410359,1.436988101,495537,1.189983795,-0.0005,0.5423,2.110473642,375.6509,692.7437,97.3142,6.42619,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇧🇪,boyenn,0,0,9:49.577,9:49.697,09 Mar 2025,421,(U),unknown,,,https://www.youtube.com/watch?v=V12SrHOwNBQ,9,49,697,589697,590,1,410359,1.437027091,421494,1.399063806,-0.0005,0.8102,7.439562567,66.6214,82.2304,97.2548,6.42739,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,421,0.000574594433,0.04724915517,
🇳🇴,skycrab1,0,0,9:49.773,9:49.773,18 Nov 2024,532,(U),8995165694867144478,,,https://www.youtube.com/watch?v=OrzWR9MX7RQ&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=96,9,49,773,589773,590,1,410359,1.437212295,421494,1.399244117,-0.0005,0.7664,7.447133349,62.8043,81.9430,96.9732,6.43310,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,532,0.000000288989119,0.00002368062815,
🇺🇸,Semperz,0,1,9:46.795,9:49.877,16 Jan 2023,1204,(V),-9130200200703997782,08,Yes,https://www.speedrun.com/mc/run/mro1w68m,9,49,877,589877,590,1,410359,1.437465731,495537,1.190379326,-0.0005,0.5477,2.115825845,378.8067,691.6126,96.5888,6.44092,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇵🇱,watermelon1708,0,0,9:49.338,9:49.896,15 Aug 2025,262,(U),unknown,,,https://www.youtube.com/watch?v=N1MKoW8JtrU,9,49,896,589896,590,1,410359,1.437512032,410359,1.437512032,-0.0005,0.8772,9.217209033,30.9292,35.2583,96.5186,6.44235,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,262,0.1655515255,5.837073364,
🇭🇰,hackingnoises,0,0,9:43.081,9:49.943,16 Aug 2023,992,(U),-7758362008447828656,06,Yes,https://www.youtube.com/watch?v=zcw53uYt37o,9,49,943,589943,590,1,410359,1.437626566,465828,1.266439544,-0.0005,0.6090,3.40861098,272.2196,447.0226,96.3453,6.44589,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:49.969,9:50.065,13 Nov 2024,537,(U),4962570127198828524,,,https://www.youtube.com/watch?v=6eV5G75VplI&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=93,9,50,65,590065,590,0,410359,1.437923867,421494,1.399936891,-0.0005,0.7645,7.47628469,61.8078,80.8447,95.8963,6.45508,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,537,0.0000001882649985,0.00001522022792,
🇦🇺,Erikfzf,0,1,9:47.896,9:50.075,19 Apr 2023,1111,(V),-3556903538673690675,09,Yes,https://www.speedrun.com/mc/run/y2jlp8wz,9,50,75,590075,590,0,410359,1.437948236,465828,1.266722911,-0.0005,0.5738,3.414538045,255.9405,446.0563,95.8595,6.45584,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇵🇱,okshey,0,0,9:50.421,9:50.421,15 Nov 2025,170,(U),unknown,,,https://www.youtube.com/watch?v=3ag6jYLEATw,9,50,421,590421,590,0,410359,1.4387914,410359,1.4387914,-0.0005,0.9185,9.282325205,31.3688,34.1517,94.5938,6.48197,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.6118304973,20.89507102,
🇺🇸,doogile,0,0,9:49.649,9:50.424,12 Sep 2023,965,(U),-1655592444366996481,,,https://www.youtube.com/watch?v=FBTXjli9DBQ,9,50,424,590424,590,0,410359,1.43879871,465828,1.267472114,-0.0005,0.6172,3.430253623,273.7462,443.5015,94.5829,6.48220,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,965,0,0,
🇸🇰,NoFear1337,0,0,9:50.463,9:50.463,20 Aug 2023,988,(U),unknown,,,https://www.youtube.com/watch?v=48-PM4b2mhk,9,50,463,590463,590,0,410359,1.438893749,465828,1.267555836,-0.0005,0.6102,3.432013848,270.4419,443.2161,94.4409,6.48515,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,988,0,0,
🇳🇴,skycrab1,0,0,9:49.721,9:50.491,21 Jun 2024,682,(U),-6497843382079027047,,,https://www.youtube.com/watch?v=F8E2ivfO0zk&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=37,9,50,491,590491,590,0,410359,1.438961982,421494,1.400947582,-0.0005,0.7111,7.518995223,56.3586,79.2601,94.3390,6.48727,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,682,0,0,
🇺🇸,doogile,0,0,9:39.067,9:50.542,28 Oct 2023,919,(U),9080996345703823922,,,https://www.youtube.com/watch?v=_V6MkKldJvY,9,50,542,590542,591,1,410359,1.439086263,465828,1.267725427,-0.0005,0.6316,3.435581928,279.5697,442.6378,94.1537,6.49113,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,919,0,0,
🇳🇴,skycrab1,0,0,9:50.665,9:50.665,23 Sep 2024,588,(U),2493200409668593062,,,https://www.youtube.com/watch?v=EEEQo8N6gQU&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=72,9,50,665,590665,591,1,410359,1.439386001,421494,1.401360399,-0.0005,0.7453,7.536502515,58.5928,78.6189,93.7078,6.50046,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,588,0.000000001482186907,0.0000001165278491,
🇺🇸,doogile,0,0,9:43.048,9:50.671,06 Jun 2023,1063,(U),5486779662085254088,,,https://www.youtube.com/watch?v=GNfBvK-DdeI,9,50,671,590671,591,1,410359,1.439400622,465828,1.268002353,-0.0005,0.5877,3.441415474,259.5933,441.6935,93.6860,6.50091,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1063,0,0,
🇨🇦,Aquacorde,0,0,9:50.705,9:50.705,28 May 2025,341,(U),1875131557642639498,,,https://www.youtube.com/watch?v=WHI4EIF361I,9,50,705,590705,591,1,410359,1.439483477,421494,1.401455299,-0.0005,0.8432,7.540532287,66.1709,78.4719,93.5630,6.50349,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,341,0.01896458285,1.488187752,
🇳🇴,skycrab1,0,0,9:48.924,9:50.706,14 Apr 2024,750,(U),unknown,,,https://www.youtube.com/watch?v=sr2kZbeK9UA&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=15,9,50,706,590706,591,1,410359,1.439485914,421494,1.401457672,-0.0005,0.6873,7.540633056,53.9304,78.4683,93.5594,6.50357,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,750,0,0,
🇺🇸,doogile,0,0,9:49.586,9:50.726,23 Jan 2024,832,(U),-584548052417778455,,,https://www.youtube.com/watch?v=ql5yaRF0gCE,9,50,726,590726,591,1,410359,1.439534651,421494,1.401505122,-0.0005,0.6597,7.542648682,51.7156,78.3949,93.4871,6.50508,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,832,0,0,
🇳🇴,skycrab1,0,0,9:50.792,9:50.792,07 Nov 2024,543,(U),7554489611952099407,,,https://www.youtube.com/watch?v=6-ETpuXoEEk&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=91,9,50,792,590792,591,1,410359,1.439695486,421494,1.401661708,-0.0005,0.7622,7.549303638,59.5710,78.1530,93.2487,6.51010,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,543,0.0000001113819334,0.000008704836953,
🇫🇮,AndrewCrow,0,0,9:50.666,9:50.833,12 Aug 2025,265,(U),unknown,,,https://www.youtube.com/watch?v=a9jbQgG4J-I,9,50,833,590833,591,1,410359,1.439795399,410359,1.439795399,-0.0005,0.8759,9.333710511,29.1691,33.3017,93.1009,6.51321,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,0.1555228675,5.179175037,
🇮🇹,drip120,0,1,9:50.878,9:50.878,04 Oct 2023,943,(V),-1789423009707373733,,Yes,https://www.speedrun.com/mc/runs/y6q50l6z,9,50,878,590878,591,1,410359,1.439905059,465828,1.268446723,-0.0005,0.6241,3.450794935,274.7001,440.1784,92.9387,6.51663,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,943,0,0,
🇨🇦,bluescaled,0,1,9:50.982,9:50.982,20 Sep 2023,957,(V),924997636585373701,12,Yes,https://www.speedrun.com/mc/runs/z5k12xdz,9,50,982,590982,591,1,410359,1.440158495,465828,1.268669981,-0.0005,0.6197,3.45551601,272.3122,439.4172,92.5648,6.52454,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:48.795,9:51.150,17 Jun 2025,321,(U),unknown,,,https://www.youtube.com/watch?v=EZF1Z0DG-74,9,51,150,591150,591,0,410359,1.440567893,410359,1.440567893,-0.0005,0.8517,9.373418365,27.8159,32.6586,91.9627,6.53734,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,321,0.0366033285,1.19541195,
🇳🇴,skycrab1,0,0,9:51.158,9:51.158,08 Dec 2025,147,(U),unknown,,,https://www.youtube.com/watch?v=fKGyoMdXDzc&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=156,9,51,158,591158,591,0,410359,1.440587388,410359,1.440587388,-0.0005,0.9291,9.374422386,30.3293,32.6424,91.9341,6.53795,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,147,0.7278558199,23.75899715,
🇺🇸,Dylqn,0,1,9:54.988,9:51.164,01 Aug 2022,1372,(V),-7315821799138863380,,,https://www.speedrun.com/mc/runs/yod43rjm,9,51,164,591164,591,0,410359,1.440602009,517884,1.141498868,-0.0005,0.5036,1.541364717,410.6608,815.4725,91.9127,6.53840,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372,0,0,
🇳🇴,skycrab1,0,0,9:50.489,9:51.181,20 Mar 2026,45,(U),unknown,,,https://www.youtube.com/watch?v=_SXbQSqj37s&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=173,9,51,181,591181,591,0,410359,1.440643437,410359,1.440643437,-0.0005,0.9778,9.377309475,31.8709,32.5962,91.8519,6.53970,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0.990928893,32.30048735,
🇨🇦,sockmonkey747,0,1,9:45.214,9:51.192,22 Sep 2022,1320,(V),-7834893168215751805,09,Yes,https://www.speedrun.com/mc/run/yl16p3xm,9,51,192,591192,591,0,410359,1.440670242,517884,1.141552935,-0.0005,0.5169,1.54191096,421.4168,815.3540,91.8126,6.54054,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
